293723,Estrogens And Progestogens
293729,"Adrenal Cortical Hormones (Acth) Nes, And Their Derivatives Nes - In Bulk"
293750,"Prostaglandins, Their Derivatives And Structural Analogues - In Bulk"
293790,Other Heterocylcic Compounds (Excl Oxygen Hetero Atoms Only) - In Bulk
293810,Rutoside (Rutin) And Its Derivatives - In Bulk
293890,"Glycosides And Their Salts, Ethers, Esters And Other Derivatives, Nes - In Bulk"
293911,"Codeine, Morphine, Buprenorphine (Inn) And Opium Alkaloids, Derivatives, Salts - In Bulk"
293919,Codeine Sulphate And Morphine Sulphate
293920,Alkaloids Of Cinchona And Their Derivatives; Salts Thereof
293930,Caffeine And Its Salts - In Bulk
293941,Ephedine And Its Salts - In Bulk
293942,Pseudoephedrine (Inn) And Its Salts - In Bulk
293944,Norephedrine And Its Salts
293949,Other Ephedrines Nes And Their Salts - In Bulk
293959,"Theophylline, Aminophylline And Their Derivatives (Incl Salts Thereof) - In Bulk"
293961,Ergometrine (Inn) And Its Salts - In Bulk
293962,Ergotamine (Inn) And Its Salts - In Bulk
293969,Other Rye Ergot Alkaloids Nes And Their Derivatives And Salts - In Bulk
293999,"Other Vegetable Alkaloids Nes, Their Salts, Ethers, Esters And Other Derivatives - In Bulk"
294000,"Sugars, Chemically Pure, Their Ethers, Esters And Their Salts  (Excl Sucrose, Lactose Etc.)"
294110,Penicillins And Their Derivatives (Incl Salts Thereof) - In Bulk
294120,Streptomycins And Their Derivatives (Incl Salts Thereof) - In Bulk
294130,Tetracyclines And Their Derivatives (Incl Salts Thereof) - In Bulk
294140,Chloramphenicol And Its Derivatives (Incl Salts Thereof) - In Bulk
294150,Erythromycin And Its Derivatives (Incl Salts Thereof) - In Bulk
294190,Antibiotics Nes - In Bulk
294200,Organic Compounds Nes
300120,Extracts Of Glands Or Other Organs Or Of Their Secretions - Therapeutic Uses
300190,"Heparin & Its Salts;Human/Animal Subs  For Therap Or Prophltc Uses, Nes"
300210,"Antisera, Other Blood Fractions And Immunological Products"
300220,Vaccines - Human Uses
300230,Vaccines For Veterinary Medicine
300290,Other Human Or Animal Blood Preparations Nes
300310,"Medicaments (Bulk) With Penicillins, Streptomycins Or Their Derivatives"
300320,Medicaments (Bulk) With Other Antibiotics Nes
300331,Medicaments (Bulk) Containing Insulin
300339,Medicaments (Bulk) Containing Hormones But No Insulin Or Contraceptives
300340,Medicaments (Bulk) Containing Alkaloids But No Hormones Or Antibiotics
300390,Medicaments (Bulk) Nes
300410,Penicillins Or Streptomycins And Their Derivatives - In Dosage
300420,Antibiotics Nes - In Dosage
300431,Insulin - In Dosage
300432,Adrenal Cortical Hormones - In Dosage
300439,Hormones Nes Other Than Antibiotics Or Contraceptives - In Dosage
300440,Alkaloids Or Their Derivatives - Other Than Antibiotics Or Hormones - In Dosage
300450,Vitamins And Their Derivatives - In Dosage
300490,Medicaments Nes - In Dosage
300510,Dressings And Similar Articles Having An Adhesive Layer
300590,Dressings And Similar Articles Without An Adhesive Layer
300610,Sterile Suture Materials; Sterile Laminaria (Incl. Tents); Sterile Haemostatics
300620,Blood-Grouping Reagents
300630,Opacifying Preparations For X-Ray Examinations; Diagnostic Reagents For Patients
300640,Dental Cements And Other Dental Fillings; Bone Reconstruction Cements
300650,First-Aid Boxes And Kits
300660,Chemical Contraceptive Preparations Based On Hormones Or Spermicides
300670,"Gel Prep F Human/Vet Medicine As Lub F  Parts Of Body F Oper/Examination,Etc"
300691,Appliances Identifiable For Ostomy Use
310100,Animal Or Vegetable Fertilizers
310210,Urea
310221,Ammonium Sulphate
310229,Double Salts And Mixtures Of Ammonium Sulphate With Ammonium Nitrate
310230,Ammonium Nitrate
310240,Ammonium Nitrate Mixed With Calcium Carbonate/Other Inorganic Substances
310250,Sodium Nitrate
310260,Double Salts And Mixtures Of Calcium Nitrate With Ammonium Nitrate
310280,Urea Mixed With Ammonium Nitrate In Aqueous Or Ammoniacal Solution
310290,"Mineral Or Chemical Fertilizers, Nitrogenous, Nes, In Pack Weighing > 10 Kg"
310310,Superphosphates
310390,"Mineral Or Chemical Fertilizers, Phosphatic,Nes,In Packages Weighing > 10 Kg"
310420,Potassium Chloride
310430,Potassium Sulphate
310490,"Mineral Or Chemical Fertilizers, Potassic, Nes, In Packages Weighing > 10 Kg"
310510,Fertilizers In Tablets Or Similar Forms Or In Packages Not Exceeding 10 Kg
310520,"Fertilizers With The 3 Elements: Nitrogen, Phosphorus And Potassium"
310530,Diammonium Phosphate
310540,Monoammonium Phosphate And Mixtures With Diammonium Phosphate
310551,Fertilizers Containing Nitrates And Phosphates Nes
310559,Fertilizers Containing Nitrogen And Phosphorous Nes
310560,Fertilizers Containing Phosphorus And Potassium
310590,Fertilizers Nes
320110,Quebracho Extract (For Tanning)
320120,Wattle Extract  (For Tanning)
320190,"Tannins And Their Salts, Ethers, Esters And Other Derivatives; Vegetable Tanning Extracts Nes"
320210,Synthetic Organic Tanning Substances
320290,Inorganic Tanning Substances; Enzymatic Preparations For Pre-Tanning; And Tanning Preparation Nes
320300,Colouring Matter Of Vegetable Or Animal Origin And Preparations Based Thereon (Excl Animal Black)
320411,Chemical Colouring Matter - Disperse Dyes And Preparations Based Thereon
320412,Chemical Colouring Matter - Acid And Mordant Dyes And Preparations Based Thereon
320413,Chemical Colouring Matter - Basic Dyes/Modified Basic Dyes And Preparations Based Thereon
320414,Chemical Colouring Matter - Direct Dyes And Preparations Based Thereon
320415,Chemical Colouring Matter - Vat Dyes And Preparations Based Thereon (Incl Usable Pigments)
320416,Chemical Colouring Matter - Reactive Dyes And Preparations Based Thereon
320417,Chemical Colouring Matter - Synthetic Organic Pigments And Preparations Based Thereon
320419,Chemical Colouring Matter - Mixture Of 2 Or More Dyes/Pigments Or Preparations Based Thereon
320420,Chemical Colouring Matter - Synthetic Organic Products Used As Fluorescent Brightening Agents
320490,Chemical Colouring Matter - Synthetic Organic Colouring Matter Nes
320500,Colour Lakes And Preparations Based Thereon
320611,Pigments Containing 80% Or More By Weight Titanium Dioxide
320619,"Pigments And Preparations Based On Titanium Dioxide, Nes"
320620,Pigments And Preparations Based On Chromium Compounds
320641,Ultramarine And Preparations Based Thereon
320642,Pigments And Preparations Based On Zinc Sulphide Including Lithophone
320649,"Inorganic Colouring Matter, Nes And Preparations Based Thereon"
320650,Inorganic Products Of A Kind Used As Luminophores
320710,"Prepared Pigments, Prepared Opacifiers, Prepared Colours And Similar Preparations"
320720,"Vitrifiable Enamels And Glazes, Engobes (Slips) And Similar Preparations"
320730,Liquid Lustres And Similar Preparations
320740,"Glass Frit And Other Glass (In The Form Of Powder, Granules Or Flakes)"
320810,Paints And Varnishes Based On Polyesters Dispersed In A Non-Aqueous Medium
320820,Paints And Varnishes Based On Acrylic Or Vinyl Polymers Dispersed In A Non-Aqueous Medium
320890,Paints And Varnishes Based On Synthetic Polymers Nes Dispersed In A Non-Aqueous Medium
320910,Paints And Varnishes Based On Acrylic Or Vinyl Polymers Dispersed In An Aqueous Medium
320990,Paints And Varnishes Based On Synthetic Polymers Dispersed In An Aqueous Medium
321000,Paints And Varnishes Nes; Prepared Water Pigments Used For Finishing Leather
321100,Prepared Driers
321210,Stamping Foils
321290,Pigments Dispersed In A Non-Aqueous Media For Manufacturing Of Paints; Dyes Packaged For Retail Sale
321310,"Colours In Sets - Use By Artists, Students Or Signboard Painters"
321390,"Colours Packaged In Various Forms Nes - Use By Artists, Students Or Signboard Painters"
321410,Mastics And Painters' Fillings
321490,"Non-Refractory Surfacing Preparations For Facades, Indoor Walls, Floors, Ceilings And The Like"
321511,Printing Ink - Black
321519,Printing Ink - Other Than Black
321590,Ink Nes
330112,Essential Oils Of Orange
330113,Essential Oils Of Lemon
330119,"Essential Oils Of Citrus Fruit, Nes"
330124,Essential Oils Of Peppermint (Mentha Piperita)
330125,Essential Oils Of Other Mints
330129,"Essential Oils, O/T Citrus Fruit, Nes"
330130,Resinoids
330190,"Concentrates, Aqueous Distillates/Solutions And Terpenic By-Products Of Essential Oils"
330210,Mixtures Of Odoriferous Substances For The Food Or Drink Industries
330290,Mixtures Of Odoriferous Substances For Use As Finished Perfumes Bases
330300,Perfumes And Toilet Waters
330410,Lip Make-Up Preparations
330420,Eye Make-Up Preparations
330430,Manicure Or Pedicure Preparations
330491,"Powders, Beauty Or Make-Up, Whether Or Not Compressed"
330499,Beauty Or Make-Up Preparations Nes (Including Sunscreen Or Suntan Preparations)
330510,Hair Shampoos
330520,Hair Permanent Waving Or Straightening Preparations
330530,Hair Lacquers (Hair Sprays)
330590,Hair Preparations Nes
330610,"Toothpaste, Denture Cleaners And Other Dentifrices"
330620,Yarn Used To Clean Between The Teeth (Dental Floss)
330690,Oral Or Dental Hygiene Preparations Nes
330710,"Pre-Shave, Shaving Or After-Shaving Preparations"
330720,Personal Deodorants And Antiperspirants
330730,Perfumed Bath Salts And Other Bath Preparations
330741,Agarbatti And Other Odoriferous Preparations Which Operate By Burning
330749,"Room Perfuming Or Deodorizing Preparations, Nes"
330790,"Perfumery, Cosmetic Or Toilet Preparations Nes"
340111,Toilet Soap And Organic Preparations (Including Medicated Products)
340119,Soap And Organic Preparations - Other Than For Toilet Use
340120,Soap In Other Forms Nes
340130,Organic Surface-Active Liquid/Cream Preparations For Skin Washing - Retail
340211,Anionic Surface-Active Agents
340212,Cationic Surface-Active Agents
340213,Non-Ionic Surface-Active Agents
340219,"Organic Surface-Active Agents, Nes"
340220,"Surface-Active Preparations, Washing And Cleaning Preparations (Incl Detergents) - For Retail Sale"
340290,"Surface-Active Preparations, Washing And Cleaning Preparations, Nes"
340311,"Lubricating Preparations (With 70% Or More Petroleum Oils) For Treating Textiles, Leather, Furskins"
340319,Lubricating Preparations (With 70% Or More Petroleum Oils) For Automotive And Other Uses Nes
340391,"Lubricating Preparations (Without Petroleum Oils) For Treating Textiles, Leather, Furskins"
340399,Lubricating Preparations (Without Petroleum Oils) For Automotive And Other Uses Nes
340420,Artificial And Prepared Waxes - Of Polyethylene Glycol
340490,"Artificial And Prepared Waxes, Nes"
340510,"Polishes, Creams And Similar Preparations - For Footwear Or Leather"
340520,"Polishes, Creams And Similar Preparations - For Maintenance Of Woodwork"
340530,Polishes And Similar Preparations (Other Than Metal Polishes) - For Coachwork
340540,Scouring Pastes And Powders And Other Scouring Preparations
340590,"Polishes, Creams And Similar Preparations, Nes (Incl Cutlery Polish)"
340600,"Candles, Tapers And The Like"
340700,Modeling Paste; Dental Impression Or Casting Wax And Other Similar Compounds
350110,Casein
350190,Casein Glues; Caseinates And Other Casein Derivatives
350211,Egg Albumin - Dried
350219,Egg Albumin - Other Than Dried
350220,"Milk Albumin, Including Concentrates Of Two Or More Whey Proteins"
350290,Albumins Nes; Albuminates And Other Albumin Derivatives
350300,Gelatin And Gelatin Derivatives; Isinglass; Glues Of Animal Origin (Excl Casein Glues) Nes
350400,"Peptones, Derivatives; Protein Substances And Derivatives, Nes; Hide Powder"
350510,Dextrins And Other Modified Starches
350520,"Glues Based On Starches, On Dextrins Or Other Modified Starches, Nes"
350610,Prepared Glues Or Adhesives Of All Kinds In A Pack Of A Net Weight Not Exceeding 1 Kg
350691,"Adhesives Based On Rubber Or Plastics, Nes"
350699,Prepared Glues Or Adhesives Of All Kinds In A Pack Of A Net Weight Exceeding 1 Kg  Nes
350710,Rennet And Concentrates Thereof
350790,Pure (Isolated) Or Prepared Enzymes Nes
360100,Propellent Powders (Including Gunpowder)
360200,Prepared Explosives (Other Than Propellant Powders)
360300,Safety Or Detonating Fuses; Percussion Or Detonating Caps; Igniters; Electric Detonators
360410,Fireworks
360490,"Signaling Flares, Rain Rockets, Fog Signals And Other Pyrotechnic Articles"
360500,Matches (Other Than Those Part Of Fireworks And Pyrotechnic Articles)
360610,Fuels In Containers (Not Exceeding 300 Cm3 ) For Filling Or Refilling Cigarette And Similar Lighters
360690,Pyrophoric Alloys; Solid Or Semi-Solid Fuels; Firelighters And Articles Of Combustible Materials Nes
370110,Photographic Plates And Film In The Flat - For X-Ray
370120,Instant Print Film In The Flat - For Photography
370130,Photographic Plates And Film In The Flat - With Any Side Exceeding 255Mm
370191,Photographic Plates And Film In The Flat - For Colour Photography
370199,Photographic Plates And Film In The Flat - Other Nes
370210,Photographic Film In Rolls - For X-Ray
370231,"Photo Film,Colour, In Rolls,Sensitised,  Unexposed,W/O Perforations,Wd <= 105 Mm"
370232,"Photo Film,Silver Halide,In Rolls,Sens,  Unexposed,W/O Perforations,Wd <= 105 Mm"
370239,"Photo Film, Nes, In Rolls, Sensitised,  Unexposed,W/O Perforations,Wd <=105 Mm"
370241,"Photo Film,Colour,In Rolls,Sens,Unexp,  W/O Perforations,Wd > 610 Mm,Le > 200 M"
370242,"Photo Film,O/T Col,In Rolls, Sens,Unexp,  W/O Perforations,Wd > 610 Mm, Le > 200 M"
370243,"Photo Film,In Rolls,Sens,Unexp,W/O Perforations,Wd > 610 Mm & Le <= 200 M,Nes"
370244,"Photo Film,Rolls,Sensitised,Unexposed,  W/O Perforations,Wd >105 <= 610 Mm,Nes"
370252,Film For Colour Photography (Perforated) In Rolls Of A Width Not Exceeding 16Mm
370253,"Film For Colour Photography (Perforated) In Rolls, Slides - Width 16-35Mm , Length 30M Or Less"
370254,"Film For Colour Photography (Perforated) In Rolls, Prints - Width 16-35Mm , Length 30M Or Less"
370255,"Film For Colour Photography (Perforated) In Rolls - Width 16-35Mm , Length More Than 30M"
370256,Film For Colour Photography (Perforated) In Rolls - Width More Than 35Mm
370296,"Film For Photography Nes (Perforated) In Rolls: Width Not Exceeding 35Mm, Length Not Exceeding 30M"
370297,"Film For Photography Nes (Perforated) In Rolls: Width Not Exceeding 35Mm, Length Exceeding 30M"
370298,Film For Photography Nes (Perforated) In Rolls: Width Exceeding 35Mm
370310,"Photographic Paper, Paperboard And Textiles (Sensitized, Unexposed) In Rolls - Width  >610Mm"
370320,"Photographic Paper, Paperboard And Textiles (Sensitized, Unexposed) Nes - For Colour Photography"
370390,"Photographic Paper, Paperboard And Textiles (Sensitized, Unexposed) Nes - For Other Photography"
370400,"Photographic Plates, Film, Paper, Paperboard And Textiles - Exposed, But Not Developed"
370510,"Photographic Plates And, Film - Exposed And Developed - For Offset Reproduction"
370590,"Photographic Plates And Film, Exposed &  Developed, O/T Cinematographic Film, Nes"
370610,Cinematographic Film (With Or Without Sound Track) - Exposed And Developed - Width Of 35 Mm Or More
370690,Cinematographic Film (With Or Without Sound Track) - Exposed And Developed - Width Less Than 35 Mm
370710,Sensitized Emulsions Prepared For Photographic Uses (Put Up In Measured Portions)
370790,Chemical Preparations Nes For Photographic Uses (Put Up In Measured Portions)
380110,Artificial Graphite
380120,Colloidal Or Semi-Colloidal Graphite
380130,Carbonaceous Pastes For Electrodes And Similar Pastes For Furnace Linings
380190,"Pastes, Blocks, Plates Or Other Semi-Manufactures Based On Graphite Or Other Carbon"
380210,Activated Carbon
380290,Activated Natural Mineral Products (Other Than Activated Carbon); Animal Black (Incl Spent)
380300,Tall Oil (Whether Or Not Refined)
380400,Residual Lyes From The Manufacture Of Wood Pulp (Excluding Tall Oil)
380510,"Gum, Wood Or Sulphate Turpentine Oils"
380590,"Terpenic Oils,Nes;Crude Dipentene & Para-Cymene;Sulphite Turpentine & Pine Oil"
380610,Rosin And Resin Acids
380620,Rosin Salts Or Resin Acid Salts (Excl Salts Of Rosin Adducts)
380630,Ester Gums
380690,"Rosin Oils And Spirits, Resin Acids, Run Gums And Derivatives Thereof"
380700,"Tar, Tar Oils, Creosote, Naphtha Of Wood; Vegetable And Brewers' Pitch And Similar Preparations"
380850,Goods Specified In Subheading Note 1  To This Chapter
380891,"Insecticides, In Forms Or Packages For  Retail Sale Or As Preparations/Articles"
380892,"Fungicides, In Forms Or Packages For Retail Sale Or As Preparations Or Articles"
380893,"Herbicide,Anti-Sprouting & Plant-Growth  Regs,Forms/Pack F Retail Sale Or Prep/Art"
380894,"Disinfectants, In Forms Or Packages For  Retail Sale/As Preparations Or Articles"
380899,"Pesticides,Incl Rodenticides,Nes,Forms  Or Pack F Retail Sale Or Preparation/Art"
380910,"Finishing Agents, Dye Carriers And Similar Preparations - Based On Amylaceous Substances"
380991,"Finishing Agents, Dye Carriers And Similar Preparations - Used In Textile Or Like Industries"
380992,"Finishing Agents, Dye Carriers And Similar Preparations - Used In Paper Or Like Industries"
380993,"Finishing Agents, Dye Carriers And Similar Preparations - Used In Leather Or Like Industries"
381010,"Pickling Preparations For Metal Surfaces; Soldering, Brazing Or Welding Powders And Pastes"
381090,Fluxes And Other Preparations For Soldering; Core/Coating Preparations For Welding Electrodes/Rods
381111,Anti-Knock Preparations - Based On Lead Compounds
381119,Anti-Knock Preparations - Based On Other Than Lead Compounds
381121,Lubricating Oil Additives Containing Petroleum Oils Or Oils Obtained From Bituminous Minerals
381129,Lubricating Oil Additives Nes
381190,"Prepared Additives For Mineral Oils Or For Other Similar Liquids, Nes"
381210,Prepared Rubber Accelerators
381220,"Compound Plasticizers For Rubber Or Plastics, Nes"
381230,Anti-Oxidizing Preparations And Other Compound Stabilizers For Rubber Or Plastics
381300,Preparations And Charges For Fire-Extinguishers; Charged Fire-Extinguishing Grenades
381400,Organic Composite Solvents And Thinners Nes; Prepared Paint Or Varnish Removers
381511,Supported Catalysts - With Nickel Or Nickel Compounds As The Active Substance
381512,Supported Catalysts - With Precious Metal Or Precious Metal Compounds As The Active Substance
381519,Supported Catalysts - With Other Compound Nes As The Active Substance
381590,"Reaction Initiators, Reaction Accelerator And Catalytic Preparations, Nes"
381600,"Refractory Cements, Mortars, Concretes And Similar Compositions, Nes"
381700,Mixed Alkylbenzenes And Mixed Alkylnaphthalenes Nes
381800,"Chemical Elements Or Compounds Doped For Use In Electronics (In Discs, Wafers Or Similar Forms)"
381900,Hydraulic Brake And Transmission Fluids (With Not More Than 70% Petroleum Oils)
382000,Anti-Freezing Preparations And Prepared De-Icing Fluids
382100,Prep Culture Media F Dvlpm/Maint Micro-Organisms Or Plant/Hum/Anml Cells
382200,"Composite Diagnostic Or Laboratory Reagents, Nes (Excl Those From Blood, Antisera And Microbes)"
382311,Stearic Acid
382312,Oleic Acid
382313,Tall Oil Fatty Acids (Tofa)
382319,Industrial Monocarboxylic Fatty Acids Nes
382370,Acid Oils From Refining
382410,Prepared Binders For Foundry Moulds Or Cores
382430,Non-Agglomerated Metal Carbides Mixed Together Or With Metallic Binders
382440,"Prepared Additives For Cements, Mortars Or Concretes"
382450,Non-Refractory Mortars And Concretes
382460,Sorbitol Nes
382471,"Mixtures Containing Cfcs, W/N Containing  Hcfcs, Pfcs Or Hfcs"
382472,"Mixt Cntg Bromochlorodifluoromet,Bromotrifluoromet Or Dibromotetrafluoroet"
382474,"Mixtures Containing Hcfcs,W/N Containing  Pfcs Or  Hfcs, But N Containing Cfcs"
382475,Mixtures Containing Carbon Tetrachloride
382476,"Mixtures Containing 1,1,1-Trichloroethane (Methyl Chloroform)"
382477,Mixtures Cntg Bromomethane (Methyl Bromide) Or Bromochloromethane
382478,"Mixtures Containing Pfcs Or Hfcs, But  Not Containing Cfcs Or Hcfcs"
382479,"Other Mixtures Cntg Halogenated Derivatives Of Methane,Ethane Or Propane,Nes"
382481,Mixtures And Preparations Containing  Oxirane (Ethylene Oxide)
382482,"Mixtures And Preparations Containing  Pcbs, Pcts Or Pbbs"
382483,"Mixtures And Preparations Containing  Tris(2,3-Dibromopropyl) Phosphate"
382490,"Chemical Products And Preparations Of  The Chemical Or Allied Industries, Nes"
382510,Municipal Chemical Waste
382520,Sewage Sludge
382530,Clinical Chemical Waste
382541,Waste Organic Solvents - Halogenated
382549,Waste Organic Solvents - Not Halogenated
382550,"Waste Of Metal Pickling Liquors, Hydraulic Fluids, Brake Fluids And Anti-Freeze Fluids"
382561,Other Chemical Waste  - Containing Mostly Organic Constituents
382569,Other Chemical Waste - Containing Mostly Inorganic Constituents
382590,Other Chemical Waste Nes
382600,"Biodiesel And Mixtures Thereof, Not Containing Or Containing Less Than 70% By Weight Of Petroleum Oi"
390110,Polyethylene - Specific Gravity Of Less Than 0.94
390120,Polyethylene - Specific Gravity Of 0.94 Or More
390130,"Ethylene-Vinyl Acetate Copolymers, In Primary Forms"
390190,"Polymers Of Ethylene Nes, In Primary Forms"
390210,Polypropylene
390220,Polyisobutylene - In Primary Forms
390230,Propylene Copolymers - In Primary Forms
390290,Polymers Of Propylene Or Of Other Olefins Nes - In Primary Forms
390311,Polystyrene - Expansible - In Primary Forms
390319,Polystyrene - Other Nes
390320,Styrene-Acrylonitrile (San) Copolymers
390330,Acrylonitrile-Butadiene-Styrene (Abs) Copolymers
390390,Polymers Of Styrene Nes - In Primary  Forms
390410,Polyvinyl Chloride (Pvc) - Not Mixed With Any Other Substances
390421,Polyvinyl Chloride (Pvc) Nes - Not  Plasticised
390422,Polyvinyl Chloride (Pvc) Nes - Plasticised
390430,Vinyl Chloride-Vinyl Acetate Copolymers - In Primary Forms
390440,Vinyl Chloride Copolymers Nes - In Primary Forms
390450,Vinylidene Chloride Polymers - In Primary Forms
390461,Polytetrafluoroethylene - In Primary Forms
390469,"Fluoro-Polymers, Nes - In Primary Forms"
390490,"Polymers Of Other Halogenated Olefins, Nes - In Primary Forms"
390512,Polyvinyl Acetate - In Aqueous Dispersion - In Primary Forms
390519,Polyvinyl Acetate Nes - In Primary Forms
390521,Vinyl Acetate Copolymers - In Aqueous Dispersion - In Primary Forms
390529,Vinyl Acetate Copolymers - Not In Aqueous Dispersion - In Primary Forms
390530,Polyvinyl Alcohols (Whether Or Not Containing Unhydrolyzed Acetate Groups) - In Primary Forms
390591,Polyvinyl Copolymers Nes - In Primary Forms
390599,Polyvinyl Esters Nes; Other Vinyl Polymers - In Primary Forms
390610,Polymethyl Methacrylate - In Primary Forms
390690,Acrylic Polymers Nes - In Primary Forms
390710,Polyacetals - In Primary Forms
390720,Polyethers Nes
390730,Epoxide Resins
390740,Polycarbonates
390750,Alkyd Resins - In Primary Forms
390760,Polyethylene Terephthalate
390770,"Poly(Lactic Acid), In Primary Forms"
390791,Polyesters Nes - Unsaturated - In Primary Forms
390799,"Polyesters, Nes, In Primary Forms"
390810,"Polyamide-6, -11, -12, -6, 6, -6, 9, -6, 10  Or -6, 12"
390890,Polyamides Nes - In Primary Forms
390910,Urea Resins; Thiourea Resins
390920,Melamine Resins
390930,Amino-Resins Nes - In Primary Forms
390940,Phenolic Resins
390950,Polyurethanes - In Primary Forms
391000,Silicones - In Primary Forms
391110,"Petroleum Resins, Coumarone, Indene Or Coumarone-Indene Resins And Polyterpenes"
391190,"Polysulphides, Polysulphones And The Like - In Primary Forms"
391211,"Cellulose Acetates, Non-Plasticized - In Primary Forms"
391212,"Cellulose Acetates, Plasticized - In Primary Forms"
391220,Cellulose Nitrates (Including Collodions)
391231,Carboxymethylcellulose And Its Salts- In Primary Forms
391239,Cellulose Ethers Nes - In Primary Forms
391290,Cellulose Derivatives Nes- In Primary Forms
391310,"Alginic Acid, Its Salts And Esters"
391390,"Natural Polymers, Modified Natural Polymers Nes - In Primary Forms"
391400,Ion-Exchangers Based On Synthetic And/Or Natural Polymers - In Primary Forms
391510,"Waste, Parings And Scrap - Of Polymers Of Ethylene"
391520,"Waste, Parings And Scrap - Of Polymers Of Styrene"
391530,"Waste, Parings And Scrap - Of Polymers Of Vinyl Chloride"
391590,"Waste, Parings And Scrap - Of Plastic Polymers Nes (Incl Cellulose)"
391610,"Monofilaments (>1Mm) Rods, Sticks And Profile Shapes - Of Polymers Of Ethylene"
391620,"Monofilaments (>1Mm) Rods, Sticks And Profile Shapes - Of Polymers Of Vinyl Chloride"
391690,"Monofilaments (>1Mm) Rods, Sticks And Profile Shapes - Of Other Plastic Polymers Nes"
391710,Sausage Casings (Artificial Guts) Of Hardened Protein Or Of Cellulosic Materials
391721,"Tubes, Pipes And Hoses - Rigid - Polyethylene"
391722,"Tubes, Pipes And Hoses - Rigid - Polypropylene"
391723,"Tubes, Pipes And Hoses - Rigid - Polyvinyl Chloride"
391729,"Tubes, Pipes And Hoses - Rigid - Other Plastics Nes"
391731,"Tubes, Pipes And Hoses - Flexible - Plastic, Minimum Burst Pressure Of 27.6 Mpa"
391732,"Tubes, Pipes And Hoses Nes - Plastic Not Reinforced/Combined With Other Materials - Without Fittings"
391733,"Tubes, Pipes And Hoses Nes - Plastic Not Reinforced/Combined With Other Materials - With Fittings"
391739,"Tubes, Pipes And Hoses Nes - Plastic Nes"
391740,"Plastic Fittings For Tubes, Pipes And Hoses"
391810,"Floor, Wall And Ceiling Coverings (In Rolls Or Tiles) - Polymers Of Vinyl Chloride"
391890,"Floor, Wall And Ceiling Coverings (In Rolls Or Tiles) - Other Plastic Polymers Nes"
391910,"Self-Adhesive Plates, Sheets, Film, Tape, Strip, Foil And Shapes - Plastic In Rolls <20 Cm Wide"
391990,"Self-Adhesive Plates, Sheets, Film, Tape, Strip, Foil And Shapes - Plastic Nes"
392010,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Polymers Of Ethylene"
392020,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Polymers Of Propylene"
392030,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Polymers Of Styrene"
392043,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Polymers Of Vinyl Chloride - Plasticisers"
392049,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Polymers Of Vinyl Chloride - Other Nes"
392051,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Polymethyl Methacrylate"
392059,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Other Acrylic Polymers Nes"
392061,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Polycarbonates"
392062,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Polyethylene Terephthalate"
392063,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Unsaturated Polyesters"
392069,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Other Polyesters Nes"
392071,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Regenerated Cellulose"
392073,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Cellulose Acetate"
392079,"Plates, Sheets, Film, Foil And Strips,  Of Cellulose Derivatives, Nes"
392091,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Polyvinyl Butyral"
392092,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Polyamides"
392093,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Amino-Resins"
392094,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Phenolic Resins"
392099,"Film, Plates, Sheets, Foil And Strip Nes - Non-Cellular - Of Other Plastics Nes"
392111,"Film, Plates, Sheets, Foil And Strip Nes - Cellular - Of Polymers Of Styrene"
392112,"Film, Plates, Sheets, Foil And Strip Nes - Cellular - Of Polymers Of Vinyl Chloride"
392113,"Film, Plates, Sheets, Foil And Strip Nes - Cellular - Of Polyurethanes"
392114,"Film, Plates, Sheets, Foil And Strip Nes - Cellular - Of Regenerated Cellulose"
392119,"Film, Plates, Sheets, Foil And Strip Nes - Cellular - Of Other Plastics Nes"
392190,"Film, Plates, Sheets, Foil And Strip Nes - Of Other Plastics Nes"
392210,"Baths, Shower-Baths And Wash Basins - Of Plastics"
392220,Lavatory Seats And Covers - Of Plastics
392290,"Bidets, Lavatory Pans, Flushing Cisterns And Similar Sanitary Ware - Of Plastics"
392310,"Boxes, Cases, Crates And Similar Packing Or Conveyance Articles - Of Plastics"
392321,Sacks And Bags (Including Cones) - Of Polymers Of Ethylene
392329,Sacks And Bags (Including Cones) - Of Other Plastics Nes
